# text	start:end:type,...
研究人员重新核对了卡洛斯的相关记录。	9:12:PER
观测人员记录到了蝇蛆。	8:10:SPECIES
团队计划前往实验学校开展调研。	6:10:LOC
医学资料中记录了无偿献血。	8:12:TECH
系统正在处理关于熙熙攘攘的常规信息。	-
用户正在比较前保的使用体验。	6:8:PRODUCT
项目正在评估程序运行的应用。	6:10:TECH
团队计划前往南湖开展调研。	6:8:LOC
迷你杜宾被列入本次物种调查名单。	0:4:SPECIES
财经报告重点说明了上市。	9:11:TECH
本次文档说明了卷起千堆雪的基本情况。	-
本次路线将经过巷子后继续向前。	7:9:LOC
观测人员记录到了目鱼。	8:10:SPECIES
团队计划前往中兴开展调研。	6:8:LOC
系统正在处理关于更新换代的常规信息。	-
本案适用工业产品。	4:8:LAW
系统正在处理关于水击三千里的常规信息。	-
观测人员记录到了露脊鲸。	8:11:SPECIES
用户正在比较年度车的使用体验。	6:9:PRODUCT
本案适用要约。	4:6:LAW
本案适用营业执照。	4:8:LAW
文档重点解释了16进制。	7:11:TECH
本次路线将经过楼下后继续向前。	7:9:LOC
本次文档说明了来之不易的基本情况。	-
分析师正在研究经济。	7:9:TECH
研究人员重新核对了布莱恩的相关记录。	9:12:PER
本次文档说明了如数家珍的基本情况。	-
研究人员重新核对了张华的相关记录。	9:11:PER
本次路线将经过黎巴嫩后继续向前。	7:10:LOC
研究人员正在分析剂量。	8:10:TECH
研究人员正在分析视角。	8:10:TECH
观测人员记录到了油葫芦。	8:11:SPECIES
医学资料中记录了呼吸。	8:10:TECH
文档重点解释了%d。	7:9:TECH
展会上重点介绍了无畏的配置。	8:10:PRODUCT
海刺参被列入本次物种调查名单。	0:3:SPECIES
用户正在评价托盘的口感。	6:8:PRODUCT
项目正在评估环境变量的应用。	6:10:TECH
医学资料中记录了患者。	8:10:TECH
系统正在处理关于两岸猿声啼不住的常规信息。	-
团队计划前往县政府开展调研。	6:9:LOC
本案适用中国政法大学。	4:10:LAW
报告引用了强奸。	5:7:LAW
报告引用了责任感。	5:8:LAW
本次路线将经过火山后继续向前。	7:9:LOC
项目正在评估可执行的应用。	6:9:TECH
研究人员正在分析免疫。	8:10:TECH
报告引用了中国农业银行。	5:11:LAW
团队计划前往乡政府开展调研。	6:9:LOC
本次路线将经过商场后继续向前。	7:9:LOC
报告引用了笔录。	5:7:LAW
本次文档说明了信以为真的基本情况。	-
观测人员记录到了毛毛虫。	8:11:SPECIES
本次文档说明了青山遮不住的基本情况。	-
研究人员重新核对了岳飞的相关记录。	9:11:PER
白杨的生平资料正在整理。	0:2:PER
本次路线将经过暨南大学后继续向前。	7:11:LOC
亚历山大的生平资料正在整理。	0:4:PER
项目正在评估字节数的应用。	6:9:TECH
熊丙奇的生平资料正在整理。	0:3:PER
袁世凯的生平资料正在整理。	0:3:PER
研究人员重新核对了亚历山大的相关记录。	9:13:PER
团队计划前往向北开展调研。	6:8:LOC
用户正在评价桔子的口感。	6:8:PRODUCT
项目正在评估数据存储的应用。	6:10:TECH
卷尾被列入本次物种调查名单。	0:2:SPECIES
小野猪被列入本次物种调查名单。	0:3:SPECIES
医学资料中记录了麻痹。	8:10:TECH
系统正在处理关于循序渐进的常规信息。	-
医学资料中记录了胎儿。	8:10:TECH
本次路线将经过宜宾后继续向前。	7:9:LOC
本次路线将经过上海市后继续向前。	7:10:LOC
普京的生平资料正在整理。	0:2:PER
研究人员重新核对了斯蒂芬的相关记录。	9:12:PER
本案适用公司债。	4:7:LAW
研究人员重新核对了李伟的相关记录。	9:11:PER
罗斯福的生平资料正在整理。	0:3:PER
研究人员正在分析根治。	8:10:TECH
本次文档说明了各领风骚数百年的基本情况。	-
研究人员重新核对了建安的相关记录。	9:11:PER
爱德华的生平资料正在整理。	0:3:PER
团队计划前往急救中心开展调研。	6:10:LOC
项目正在评估右键的应用。	6:8:TECH
报告引用了违法行为。	5:9:LAW
本案适用佣金。	4:6:LAW
研究人员正在分析消毒。	8:10:TECH
财经报告重点说明了代理。	9:11:TECH
研究人员正在分析残疾。	8:10:TECH
观测人员记录到了恐龙足迹。	8:12:SPECIES
本次文档说明了建功立业的基本情况。	-
菜单重点介绍了青团。	7:9:PRODUCT
报告引用了工业产品。	5:9:LAW
本次文档说明了一蹴而就的基本情况。	-
胡适的生平资料正在整理。	0:2:PER
团队计划前往巴勒斯坦开展调研。	6:10:LOC
医学资料中记录了尿液。	8:10:TECH
分析师正在研究反弹。	7:9:TECH
鲁尼的生平资料正在整理。	0:2:PER
财经报告重点说明了有限公司。	9:13:TECH
默多克的生平资料正在整理。	0:3:PER
菜单重点介绍了红葡萄酒。	7:11:PRODUCT
研究人员正在分析凹陷。	8:10:TECH
张旭的生平资料正在整理。	0:2:PER
汉武帝的生平资料正在整理。	0:3:PER
研究人员正在分析纱布。	8:10:TECH
文档重点解释了可执行文件。	7:12:TECH
观测人员记录到了犬瘟热病毒。	8:13:SPECIES
团队计划前往上方开展调研。	6:8:LOC
本次路线将经过动物园后继续向前。	7:10:LOC
系统正在处理关于毕竟东流去的常规信息。	-
报告引用了全球化。	5:8:LAW
财经报告重点说明了法人。	9:11:TECH
财经报告重点说明了受贿。	9:11:TECH
团队计划前往同济大学开展调研。	6:10:LOC
观测人员记录到了贝希摩斯。	8:12:SPECIES
文档重点解释了时间复杂度。	7:12:TECH
本次路线将经过青岛市后继续向前。	7:10:LOC
展会上重点介绍了业界动态的配置。	8:12:PRODUCT
分析师正在研究配置。	7:9:TECH
刘颖的生平资料正在整理。	0:2:PER
研究人员正在分析呼吸道。	8:11:TECH
系统正在处理关于蜡炬成灰泪始干的常规信息。	-
本次路线将经过北京师范大学后继续向前。	7:13:LOC
菜单重点介绍了香草。	7:9:PRODUCT
团队计划前往商业街开展调研。	6:9:LOC
研究人员正在分析微生物。	8:11:TECH
文档重点解释了实例变量。	7:11:TECH
菜单重点介绍了韭菜。	7:9:PRODUCT
用户正在评价烤肉的口感。	6:8:PRODUCT
本次路线将经过后院后继续向前。	7:9:LOC
本次路线将经过中韩后继续向前。	7:9:LOC
陈琳的生平资料正在整理。	0:2:PER
医学资料中记录了水污染。	8:11:TECH
本次文档说明了无人问津的基本情况。	-
本次路线将经过绍兴后继续向前。	7:9:LOC
观测人员记录到了奇迹龙。	8:11:SPECIES
团队计划前往四川省开展调研。	6:9:LOC
研究人员重新核对了齐白石的相关记录。	9:12:PER
项目正在评估缩放的应用。	6:8:TECH
分析师正在研究资产。	7:9:TECH
本次文档说明了仕而优则学的基本情况。	-
团队计划前往三市开展调研。	6:8:LOC
项目正在评估背景色的应用。	6:9:TECH
财经报告重点说明了出售。	9:11:TECH
黄蝶被列入本次物种调查名单。	0:2:SPECIES
财经报告重点说明了收取。	9:11:TECH
展会上重点介绍了年度车的配置。	8:11:PRODUCT
菜单重点介绍了石膏。	7:9:PRODUCT
观测人员记录到了岗梅。	8:10:SPECIES
报告引用了区别对待。	5:9:LAW
团队计划前往司法局开展调研。	6:9:LOC
系统正在处理关于见义勇为的常规信息。	-
本次路线将经过农行后继续向前。	7:9:LOC
本次文档说明了一目了然的基本情况。	-
本次文档说明了一步一个脚印的基本情况。	-
濮阳的生平资料正在整理。	0:2:PER
文档重点解释了创建文件。	7:11:TECH
系统正在处理关于一拍即合的常规信息。	-
用户正在评价豆浆的口感。	6:8:PRODUCT
财经报告重点说明了上月。	9:11:TECH
观测人员记录到了脚圈。	8:10:SPECIES
用户正在比较贾新光的使用体验。	6:9:PRODUCT
本案适用承兑。	4:6:LAW
系统正在处理关于见不善如探汤的常规信息。	-
用户正在评价核桃仁的口感。	6:9:PRODUCT
项目正在评估相对路径的应用。	6:10:TECH
系统正在处理关于举头望明月的常规信息。	-
报告引用了殴打。	5:7:LAW
观测人员记录到了黄粉虫。	8:11:SPECIES
财经报告重点说明了委托。	9:11:TECH
文档重点解释了建模。	7:9:TECH
财经报告重点说明了经理。	9:11:TECH
团队计划前往云南省开展调研。	6:9:LOC
系统正在处理关于络绎不绝的常规信息。	-
用户正在评价淀粉的口感。	6:8:PRODUCT
本次文档说明了生于淮北则为枳的基本情况。	-
本次文档说明了铁杵磨成针的基本情况。	-
本次路线将经过马路后继续向前。	7:9:LOC
毛蟹被列入本次物种调查名单。	0:2:SPECIES
本次路线将经过龙华后继续向前。	7:9:LOC
本次路线将经过果园后继续向前。	7:9:LOC
文档重点解释了修饰符。	7:10:TECH
王敏的生平资料正在整理。	0:2:PER
本次路线将经过文化广场后继续向前。	7:11:LOC
用户正在比较排放量的使用体验。	6:9:PRODUCT
本次路线将经过艺术学院后继续向前。	7:11:LOC
团队计划前往宜宾开展调研。	6:8:LOC
系统正在处理关于春风又绿江南岸的常规信息。	-
研究人员正在分析水灾。	8:10:TECH
本案适用国家安全。	4:8:LAW
研究人员重新核对了陈毅的相关记录。	9:11:PER
本案适用未成年人。	4:8:LAW
医学资料中记录了担架。	8:10:TECH
财经报告重点说明了协议。	9:11:TECH
观测人员记录到了肉驴。	8:10:SPECIES
菜单重点介绍了煎饼。	7:9:PRODUCT
研究人员重新核对了小泉的相关记录。	9:11:PER
分析师正在研究挂牌。	7:9:TECH
团队计划前往餐厅开展调研。	6:8:LOC
文档重点解释了写入文件。	7:11:TECH
系统正在处理关于大打出手的常规信息。	-
菜单重点介绍了柠檬。	7:9:PRODUCT
本案适用人民检察院。	4:9:LAW
研究人员重新核对了郭晶晶的相关记录。	9:12:PER
本次文档说明了云深不知处的基本情况。	-
报告引用了资产负债表。	5:10:LAW
研究人员正在分析基因。	8:10:TECH
文档重点解释了当前用户。	7:11:TECH
项目正在评估图形界面的应用。	6:10:TECH
报告引用了乙方。	5:7:LAW
报告引用了挪用公款。	5:9:LAW
本次路线将经过城中后继续向前。	7:9:LOC
医学资料中记录了村卫生室。	8:12:TECH
系统正在处理关于人穷志不穷的常规信息。	-
本次文档说明了敢教日月换新天的基本情况。	-
菜单重点介绍了芭蕉。	7:9:PRODUCT
团队计划前往教育考试院开展调研。	6:11:LOC
分析师正在研究外资。	7:9:TECH
医学资料中记录了消毒。	8:10:TECH
分析师正在研究优惠。	7:9:TECH
研究人员重新核对了玛格丽特的相关记录。	9:13:PER
财经报告重点说明了正规。	9:11:TECH
系统正在处理关于知之为知之的常规信息。	-
医学资料中记录了脱水。	8:10:TECH
报告引用了致残。	5:7:LAW
研究人员正在分析中药。	8:10:TECH
团队计划前往变电站开展调研。	6:9:LOC
报告引用了公司债券。	5:9:LAW
团队计划前往城郊开展调研。	6:8:LOC
列宁的生平资料正在整理。	0:2:PER
研究人员正在分析疑似病例。	8:12:TECH
斑点叉尾鮰被列入本次物种调查名单。	0:5:SPECIES
九间被列入本次物种调查名单。	0:2:SPECIES
团队计划前往江苏省开展调研。	6:9:LOC
研究人员重新核对了格林的相关记录。	9:11:PER
展会上重点介绍了轮距的配置。	8:10:PRODUCT
财经报告重点说明了货币。	9:11:TECH
用户正在评价普洱茶的口感。	6:9:PRODUCT
分析师正在研究股份。	7:9:TECH
系统正在处理关于直挂云帆济沧海的常规信息。	-
文档重点解释了权重。	7:9:TECH
系统正在处理关于往来成古今的常规信息。	-
财经报告重点说明了进出口。	9:12:TECH
本次路线将经过餐厅后继续向前。	7:9:LOC
研究人员重新核对了菲利普的相关记录。	9:12:PER
报告引用了区公安分局。	5:10:LAW
展会上重点介绍了动力转向的配置。	8:12:PRODUCT
系统正在处理关于锄禾日当午的常规信息。	-
系统正在处理关于借问酒家何处有的常规信息。	-
团队计划前往花园开展调研。	6:8:LOC
研究人员正在分析麻木。	8:10:TECH
用户正在评价米粥的口感。	6:8:PRODUCT
研究人员正在分析舌尖。	8:10:TECH
分析师正在研究合并。	7:9:TECH
系统正在处理关于不能成方圆的常规信息。	-
鹡鸰被列入本次物种调查名单。	0:2:SPECIES
本次文档说明了小心翼翼的基本情况。	-
菜单重点介绍了大丰收。	7:10:PRODUCT
观测人员记录到了偶蹄类。	8:11:SPECIES
本次路线将经过也门后继续向前。	7:9:LOC
文档重点解释了版本信息。	7:11:TECH
研究人员重新核对了萨达姆的相关记录。	9:12:PER
项目正在评估类方法的应用。	6:9:TECH
分析师正在研究数量。	7:9:TECH
文蛤被列入本次物种调查名单。	0:2:SPECIES
研究人员重新核对了张燕的相关记录。	9:11:PER
萨达姆的生平资料正在整理。	0:3:PER
医学资料中记录了疫情。	8:10:TECH
研究人员正在分析烧伤。	8:10:TECH
医学资料中记录了抽样。	8:10:TECH
研究人员重新核对了张静的相关记录。	9:11:PER
团队计划前往苏宁开展调研。	6:8:LOC
点眼丛被列入本次物种调查名单。	0:3:SPECIES
医学资料中记录了机能。	8:10:TECH
报告引用了新股。	5:7:LAW
研究人员正在分析疾病。	8:10:TECH
系统正在处理关于红军不怕远征难的常规信息。	-
系统正在处理关于一日之计在于晨的常规信息。	-
本次路线将经过东门后继续向前。	7:9:LOC
约翰的生平资料正在整理。	0:2:PER
分析师正在研究利润。	7:9:TECH
本次文档说明了使老有所终的基本情况。	-
文档重点解释了#include。	7:15:TECH
项目正在评估客户端的应用。	6:9:TECH
医学资料中记录了神经系统。	8:12:TECH
观测人员记录到了中白鹭。	8:11:SPECIES
本次路线将经过教学楼后继续向前。	7:10:LOC
本案适用牟利。	4:6:LAW
本次路线将经过路口后继续向前。	7:9:LOC
研究人员重新核对了赛义德的相关记录。	9:12:PER
本案适用青霉素。	4:7:LAW
